person_id,first_name,last_name,date_of_birth,gender,nationality,occupation,employment_status,declared_monthly_income,income_currency,city,region,country,phone_hash,address_hash,created_at
P000942,Hewan,Bemnet,1963-03-05,F,Ethiopian,business_owner,Self-Employed,69126,ETB,Dire Dawa,Dire Dawa,Ethiopia,91e7b3485c7f36c3,23ca8bfc6dc32cb6,2024-07-09T21:20:05.620909
P000943,Belayneh,Hagos,1986-11-14,M,Ethiopian,farmer,Self-Employed,4638,ETB,Adama,Oromia,Ethiopia,3a1c5bd42889ff50,8054af7e94b1dfdd,2024-06-29T23:44:33.383833
P000944,Markos,Dagim,1981-02-26,M,Ethiopian,student,Student,5142,ETB,Bishoftu,Oromia,Ethiopia,75df2ef09ae50ec9,caacba1c733d849b,2024-06-21T03:32:02.964298
P000945,Yafet,Alazar,1975-12-02,M,Ethiopian,engineer,Employed,21839,ETB,Dire Dawa,Dire Dawa,Ethiopia,ab7c29f0c9b13c9f,1998e9218bdcb0ca,2024-04-29T15:53:09.588034
P000946,Yosef,Medhin,1961-06-30,M,Ethiopian,day_laborer,Employed,5016,ETB,Dessie,Amhara,Ethiopia,042c95f0d598c86d,2df7c1b0662841ff,2023-02-11T13:12:21.873565
P000947,Hanna,Metaferia,2003-03-01,F,Ethiopian,farmer,Self-Employed,10383,ETB,Addis Ababa,Addis Ababa,Ethiopia,65d3c6bb9f97cf26,e6f400add741c262,2022-06-10T20:05:09.467618
P000948,Beletshachew,Million,1984-08-09,F,Ethiopian,freelancer,Self-Employed,54129,ETB,Nekemte,Oromia,Ethiopia,,15ca8a91911c4a56,2025-01-19T16:56:07.191194
P000949,Bilen,Workneh,1983-04-18,F,Ethiopian,driver,Employed,11696,ETB,Addis Ababa,Addis Ababa,Ethiopia,,d672d6df309df2f3,2023-05-12T18:02:36.147042
P000950,Ayele,Getnet,1961-12-23,M,Ethiopian,unemployed,Unemployed,2724,ETB,Addis Ababa,Addis Ababa,Ethiopia,da4aae2ca8528a71,798f7cf655656672,2023-05-12T10:05:10.518429
P000951,Serkadis,Abebe,1999-11-12,F,Ethiopian,engineer,Employed,37434,ETB,Hawassa,Sidama,Ethiopia,,26b93fc211a3e9ab,2023-01-04T01:29:10.926506
P000952,Yitbarek,Abel,1974-03-31,M,Ethiopian,farmer,Self-Employed,6706,ETB,Addis Ababa,Addis Ababa,Ethiopia,,,2022-05-21T04:18:26.511445
P000953,Fikru,Demerew,1982-02-23,M,Ethiopian,teacher,Employed,9326,ETB,Arba Minch,SNNPR,Ethiopia,f2e05309d5a46ab8,1a76d3bd7a9620a5,2022-11-04T15:46:32.508165
P000954,Besufekad,Dagim,2003-09-21,M,Ethiopian,day_laborer,Employed,8221,ETB,Nekemte,Oromia,Ethiopia,693d928c37cd3115,7a05bf534d307c48,2022-08-25T17:15:38.651098
P000955,Kalkidan,Tarekegn,1981-01-04,F,Ethiopian,farmer,,5310,ETB,Gondar,Amhara,Ethiopia,583906ec3d738abd,382f5653d9c4795b,2024-01-29T08:08:02.364461
P000956,Abeba,Argaw,1988-05-31,F,Ethiopian,lawyer,Employed,30341,ETB,Dire Dawa,Dire Dawa,Ethiopia,dc1847379d612814,23ce5806564374f7,2023-05-06T18:22:44.280018
P000957,Rediet,Nolawi,1979-09-10,F,Ethiopian,engineer,Employed,55795,ETB,Addis Ababa,Addis Ababa,Ethiopia,954a942272bf432d,e5d5a8e948777381,2024-01-15T17:15:16.265141
P000958,Ayana,Tadesse,1998-02-10,F,Ethiopian,freelancer,Self-Employed,18500,ETB,Jimma,Oromia,Ethiopia,0c51fdf5e079b662,812133858a98571e,2024-11-04T04:20:43.714874
P000959,Tinbit,Beteab,1962-09-19,F,Ethiopian,farmer,Self-Employed,8116,ETB,Bahir Dar,Amhara,Ethiopia,4fc0b9890d1c4a75,09d01f93782828dc,2022-05-03T14:37:30.374372
P000960,Tiruwork,Fasil,1962-09-10,F,Ethiopian,software_engineer,Employed,35723,ETB,Addis Ababa,Addis Ababa,Ethiopia,7fe962fd46e180ba,5e08512500090974,2024-10-12T17:22:43.079235
P000961,Betsega,Ermias,1964-02-12,F,Ethiopian,unemployed,Unemployed,2000,ETB,Adama,Oromia,Ethiopia,14c9b7292b6bd96d,c58042fb7c0ff013,2025-06-29T02:14:42.630820
P000962,Shewangizaw,Nolawi,2004-01-16,M,Ethiopian,doctor,,36185,ETB,Addis Ababa,Addis Ababa,Ethiopia,fc908f847ac33d50,49f955532fcf4a5e,2025-11-18T06:34:05.007338
P000963,Girma,Sofonyas,1962-11-22,M,Ethiopian,unemployed,Unemployed,2000,ETB,Dilla,SNNPR,Ethiopia,b952a4b33f7d9fd5,a1854874d63fa567,2025-04-26T21:25:06.492965
P000964,Mamush,Kidus,2003-05-04,M,Ethiopian,security_guard,Employed,6859,ETB,Addis Ababa,Addis Ababa,Ethiopia,66d2beee7bcdf5a6,30c72b1f57c38ebe,2024-06-11T07:05:09.986369
P000965,Hanna,Tamene,1962-09-29,F,Ethiopian,freelancer,Self-Employed,47886,ETB,Addis Ababa,Addis Ababa,Ethiopia,e03be6bd50417f68,80ca7deb42061dc4,2025-11-09T15:01:06.861777
P000966,Mahder,Yonathan,1961-09-09,F,Ethiopian,student,Student,4700,ETB,Hawassa,Sidama,Ethiopia,d55022e5cd537782,6477c3a991583fe5,2023-11-24T15:49:32.079849
P000967,Bruktawit,Ali,1988-06-01,F,Ethiopian,merchant,Self-Employed,16318,ETB,Bahir Dar,Amhara,Ethiopia,c28bba0ffa9c3016,a6144ba7ed2e4b40,2022-09-18T13:12:24.959303
P000968,Endrias,Ezana,1966-03-03,M,Ethiopian,freelancer,Self-Employed,28007,ETB,Addis Ababa,Addis Ababa,Ethiopia,45d044f3dba59ad5,652d52ae8c0a7a91,2023-08-10T04:42:11.149393
P000969,Fegegta,Aman,1961-02-13,F,Ethiopian,engineer,Employed,24881,ETB,Addis Ababa,Addis Ababa,Ethiopia,b2963692741c2da5,329b9ee09e9cd202,2022-09-01T00:52:52.145117
P000970,Yonathan,Gosaye,2007-01-03,M,Ethiopian,farmer,Self-Employed,3726,ETB,Bahir Dar,Amhara,Ethiopia,7c06ab09099bc79f,15239135e6e7a9bb,2023-07-13T09:40:50.552078
P000971,Fasil,Asmamaw,1998-07-05,M,Ethiopian,government_employee,Employed,10436,ETB,Addis Ababa,Addis Ababa,Ethiopia,31c55cb0a0f8c25c,d28cc2810b4f438f,2023-10-05T15:11:01.561062
P000972,Getachew,Ermias,1963-09-26,M,Ethiopian,ngo_worker,Employed,15435,ETB,Addis Ababa,Addis Ababa,Ethiopia,e86edc685afc651f,206a61b97fba9487,2023-04-21T16:10:10.072578
P000973,Workneh,Belay,1967-04-26,M,Ethiopian,student,Student,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,34e4649b3f70ba4b,87f40e1f15b6d847,2024-12-20T07:36:18.352488
P000974,Hewan,Mamush,1983-05-13,F,Ethiopian,freelancer,Self-Employed,52238,ETB,Addis Ababa,Addis Ababa,Ethiopia,7bb5844796d7d1fd,111705a766e54e91,2022-12-22T12:49:35.322002
P000975,Kifle,Gebre-Meskel,2005-10-01,M,Ethiopian,teacher,Employed,20516,ETB,Mekelle,Tigray,Ethiopia,5052b99e150083b0,a8fded90d4333749,2022-11-15T18:53:18.542425
P000976,Bekelech,Girum,1998-06-04,F,Ethiopian,software_engineer,Employed,43505,ETB,Nekemte,Oromia,Ethiopia,2052adae71234000,67a0ca399911cde9,2023-12-09T11:19:54.357361
P000977,Belay,Alebachew,1996-02-04,M,Ethiopian,ngo_worker,Employed,24230,ETB,Addis Ababa,Addis Ababa,Ethiopia,66219b3058a16885,25dcdfa7cd84a091,2024-10-01T00:45:22.231766
P000978,Alex,Simon,1977-12-26,M,Other,unemployed,Unemployed,2000,ETB,Adama,Oromia,Ethiopia,0a6c1238a213005f,eb8cf612e6d06939,2024-07-18T14:46:01.391497
P000979,Asnakech,Redwan,1968-08-27,F,Ethiopian,merchant,Self-Employed,16950,ETB,Hawassa,Sidama,Ethiopia,1936a9c410d4d836,,2022-10-16T14:15:20.914549
P000980,Alula,Amare,2002-04-29,M,Ethiopian,nurse,Employed,11375,ETB,Addis Ababa,Addis Ababa,Ethiopia,7d5d3e59818b88a0,db9595061299dba8,2024-03-21T03:18:49.081105
P000981,Mimi,Andinet,1966-05-13,F,Ethiopian,unemployed,Unemployed,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,26043abf8cc6198f,4ae43ee44c40b387,2023-01-07T09:32:58.069725
P000982,Kidist,Abera,1978-02-07,F,Ethiopian,teacher,Employed,29189,ETB,Nekemte,Oromia,Ethiopia,,74f5bf807ea0b357,2023-07-03T09:14:29.303071
P000983,Hamere,Ezra,2000-06-18,F,Ethiopian,security_guard,Employed,2000,ETB,Bahir Dar,Amhara,Ethiopia,11a4a04484938f79,2804acd96ceaccb4,2024-02-19T19:32:56.973779
P000984,Rediet,Gizachew,1972-03-13,M,Ethiopian,teacher,Employed,11152,ETB,Addis Ababa,Addis Ababa,Ethiopia,8ab8943ca796b982,3b98d49849cd2e3f,2024-03-13T11:41:28.446730
P000985,Eyobel,Shewangizaw,1984-01-17,M,Ethiopian,driver,Employed,17323,ETB,Bahir Dar,Amhara,Ethiopia,3e53068a30adebfd,,2022-12-20T16:17:50.289794
P000986,Naomi,Haile-Selassie,2004-01-12,F,Other,software_engineer,,24923,ETB,Shashamane,Oromia,Ethiopia,635d57f79a171cc5,9b053d3bc8ce320b,2022-09-04T03:04:23.845879
P000987,Nathnael,Kassahun,1971-11-18,M,Ethiopian,student,Student,2200,ETB,Hawassa,Sidama,Ethiopia,d6fd4256bbb42699,9ed765438647ee95,2025-08-06T19:05:33.661997
P000988,Sebsebe,Siraj,1995-11-22,M,Other,accountant,Employed,15116,ETB,Hawassa,Sidama,Ethiopia,755e7b766c469224,81061706445c8743,2023-01-22T17:54:36.804638
P000989,Yitbarek,Yakob,1973-02-04,M,Ethiopian,unemployed,Unemployed,3626,ETB,Addis Ababa,Addis Ababa,Ethiopia,,dc2633969e17cb72,2023-06-11T01:19:06.407877
P000990,Edom,Bemnet,1969-02-21,F,Ethiopian,software_engineer,Employed,43156,ETB,Addis Ababa,Addis Ababa,Ethiopia,9f7ef728957eec93,7e27183f8b6008ed,2024-12-18T21:02:38.879114
P000991,Dinknesh,Hailu,1993-08-25,F,Ethiopian,student,Student,3953,ETB,Hawassa,Sidama,Ethiopia,3857c641b191c6fd,3bd22931b88d012b,2024-09-21T08:48:52.819497
P000992,Roza,Bahiru,1993-11-28,F,Other,software_engineer,Employed,31567,ETB,Dire Dawa,Dire Dawa,Ethiopia,6354db272ea4c66f,1a1026dad45a3bbc,2025-07-14T07:12:09.047244
P000993,Senedu,Shifferaw,1969-03-08,F,Ethiopian,business_owner,Self-Employed,61008,ETB,Mekelle,Tigray,Ethiopia,bf8bd15fa93ce724,6e3f73fabfe6c826,2024-02-21T01:36:00.733865
P000994,Aschalew,Hagos,1965-11-23,M,Ethiopian,student,Student,6984,ETB,Nekemte,Oromia,Ethiopia,46b54d7238289240,09da25bf0c5f7a8d,2022-04-30T16:45:16.366900
P000995,Tinbit,Michael,1983-03-30,F,Ethiopian,student,Student,4867,ETB,Addis Ababa,Addis Ababa,Ethiopia,7954a606a330fd22,e5e4109e250e0ccb,2022-12-22T09:30:46.753650
P000996,Tariku,Zewdu,1976-08-11,M,Ethiopian,ngo_worker,Employed,39431,ETB,Addis Ababa,Addis Ababa,Ethiopia,,d0ad5a1d135c4a92,2023-03-28T18:07:14.673081
P000997,Seble-Wongel,Dawit,1976-05-10,F,Ethiopian,security_guard,Employed,18076,ETB,Mekelle,Tigray,Ethiopia,9bd162ad30ed46cf,b01a7f24e1c9af27,2025-09-14T21:09:20.998139
P000998,Yosef,Andargachew,1982-06-11,M,Ethiopian,freelancer,Self-Employed,32170,ETB,Sodo,SNNPR,Ethiopia,11a9493de5eabe78,002db6af739d034e,2025-07-17T03:24:37.500730
P000999,Selam,Fikadu,2004-07-18,F,Ethiopian,software_engineer,Employed,47277,ETB,Gondar,Amhara,Ethiopia,eaaa406bb4735c0f,dcb2bd33462ca01c,2022-11-23T19:13:23.426978
P001000,Surafel,Gedion,1979-05-23,M,Ethiopian,freelancer,Self-Employed,27170,ETB,Sodo,SNNPR,Ethiopia,7fb40a2d89dcd582,0c7ff2b61db0e702,2024-12-09T10:18:18.052955
